ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,Summary,Slider_type,Slider_image,Slider_video,Slider_video_thumbnail,"Globe thumbnail image (220x122)","Card Layout","Featured card Image (450x250)","Timeline Thumbnail Image (120x120)","Start Year","End Year (optional)","Historical Context",Location,"Company (Optional)","Company Logo (140x60) (Optional)","Era Highlight (optional)","Highlight Text","Publish To Live","Publish To Staging",Date,Status,Slug
65004,"2014 - Abdul Latif Jameel Water and Food Systems Lab (J-WAFS) co-founded by Community Jameel and MIT","<p>The lab at MIT seeks to find breakthrough scientific solutions and assist them into commercialization</p>
<p>Community Jameel partners with Jeddah Municipality to build world’s tallest flagpole in Jeddah: on September 23, Saudi Arabia’s 84th National Day, Jeddah’s 171.4 meter unsupported flagpole wins the Guinness World Record</p>",en,,668238,"<p>In the face of climate change and risks to safe and secure supply of water and food, J-WAFS was co-founded with the world-leading center of technology and innovation to find solutions to global water and food systems challenges.</p>",image|image|image,https://media.alj.com/app/uploads/2020/06/big-water-1.jpg|https://media.alj.com/app/uploads/2020/06/big-water-2.jpg|https://media.alj.com/app/uploads/2020/06/big-water-3.jpg,||,||,https://media.alj.com/app/uploads/2020/06/globe-water.jpg,big-image,https://media.alj.com/app/uploads/2020/06/feature-water.jpg,,01/01/2014,,cjameel,US,JWAFS,,,,1,1,"2020-06-29 09:58:26",publish,abdul-latif-jameel-water-and-food-systems-lab-j-wafs-cofounded-by-community-jameel-and-mit
65005,"2015 - Jameel House of Traditional Arts in Jeddah opens","<p>Community Jameel co-founds the MIT Enterprise Forum Saudi Arabia: the MIT Enterprise Forum develops a local chapter dedicated to the promotion of entrepreneurship and innovation in Saudi Arabia.</p>",en,,668239,"<p>Saudis are reviving traditional arts in Jeddah’s old town through the intricacies of Islamic geometry and decorative techniques, including nabati ornaments and other traditional crafts.</p>",image|image,https://media.alj.com/app/uploads/2020/06/big-art-1.jpg|https://media.alj.com/app/uploads/2020/06/big-art-2-1.jpg,|,|,https://media.alj.com/app/uploads/2020/06/globe-art-1.jpg,big-image,https://media.alj.com/app/uploads/2020/06/big-art-1.jpg,https://media.alj.com/app/uploads/2020/06/small-art.jpg,01/01/2015,,cjameel,SA,"Art Jameel",,,,1,1,"2020-06-29 10:03:44",publish,jameel-house-of-traditional-arts-in-jeddah-opens
65006,"2016 -Bab Rizq Jameel and Careem partner to provide jobs for Saudi youth","<p>Internationally respected Bab Rizq Jameel and fast expanding ride hailing service Careem partner to provide employment opportunities for Saudi youth reflecting the shared interest of both parties in supporting Saudi citizens and creating more jobs in the transport industry, primarily the private limo sector.</p>",en,,668240,"<p>The collaboration reflects the shared interest of both parties in supporting Saudi citizens and creating more jobs in the transport industry, primarily the private limo sector.</p>",image,https://media.alj.com/app/uploads/2020/06/big-careem.jpg,,,https://media.alj.com/app/uploads/2020/06/globe-careem.jpg,big-image,https://media.alj.com/app/uploads/2020/06/big-careem.jpg,,01/01/2016,,cjameel,SA,"Bab Rizq Jameel",,,,1,1,"2020-06-29 10:06:52",publish,bab-rizq-jameel-and-careem-partner-to-provide-jobs-for-saudi-youth
65007,"2017 - Abdul Latif Jameel World Education Lab (J-WEL) co-founded by Community Jameel and MIT","<p>Abdul Latif Jameel World Eduction Lab (J-WEL) co-founded by Community Jameel and MIT: responding to the changing nature of work, the lab seeks to spark a global renaissance in education</p>
<p>Art Jameel partners with Delfina Foundation: a creative collaboration with London's largest provider of international residencies to develop new programming and residency initiatives</p>
<p>Abdul Latif Jameel Community Initiatives renames to ""Community Jameel""</p>
<p>J-WAFS at MIT creates two technologies that extract drinking water and crop fertilizer from air using the sun</p>",en,,668241,"<p>Responding to the changing nature of work, the lab seeks to spark a global renaissance in education</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/06/big-jwel-1.jpg|https://media.alj.com/app/uploads/2020/06/big-jwel-2.jpg|https://media.alj.com/app/uploads/2020/06/big-jwel-3.jpg|https://media.alj.com/app/uploads/2020/06/big-jwel-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/06/globe-jwel.jpg,big-image,https://media.alj.com/app/uploads/2020/06/feature-jwel.jpg,,01/01/2017,,cjameel,US,J-WEL,,,,1,1,"2020-06-29 10:11:01",publish,abdul-latif-jameel-world-eduction-lab-j-wel-cofounded-by-community-jameel-and-mit
65008,"2018 - Jameel Arts Centre opens in Dubai","<p>The Jameel Arts Centre opens in Dubai: a first of it's kind public contemporary arts center and audiences of more than 10,000 flock to its' opening week.</p>
<p>Abdul Latif Jameel Clinic for Machine Learning in Health (Jameel Clinic) co-founded by Community Jameel and MIT: the lab begins developing AI technologies designed to revolutionize the prevention, detection, and treatment of disease.</p>
<p>Abdul Latif Jameel Poverty Action Lab at MIT receives US$ 16 million grant from UK government to fund new research: supported by Community Jameel, the social enterprise organisation, J-PAL was set up at the Massachusetts Institute of Technology in 2003 to tackle the root causes of poverty, including issues related to health, education, youth employment, and financial inclusion.</p>
<p>Abdul Latif Jameel to provide state-of-the-art spinal treatment technology in Saudi Arabia: technology introduced by Abdul Latif Jameel and Cyberdyne Inc. following MOU signed in 2017.</p>",en,,668242,"<p>Audiences of more than 10,000 flock to Jameel Arts Centre’s opening week</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/06/big-art-dubai-1.jpg|https://media.alj.com/app/uploads/2020/06/big-art-dubai-2.jpg|https://media.alj.com/app/uploads/2020/06/big-art-dubai-3.jpg|https://media.alj.com/app/uploads/2020/06/big-art-dubai-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/06/globe-art-dubai.jpg,big-image,https://media.alj.com/app/uploads/2020/06/2018-Jameel-Arts-Centre-opens-in-Dubai.jpg,https://media.alj.com/app/uploads/2020/06/small-art-dubai.jpg,01/01/2018,,cjameel,AE,"Art Jameel",,,,1,1,"2020-06-29 10:15:47",publish,jameel-arts-centre-opens-in-dubai
65009,"2019 - Jameel Institute co-founded by Community Jameel and Imperial College London","<p>The Abdul Latif Jameel Institute for Disease and Emergency Analytics (J-IDEA), or Jameel Institute, is co-founded by Community Jameel and Imperial College London: the institute brings together expertise in data analytics, epidemiology, and economics to improve responses to disease outbreaks globally.</p>
<p>Atelier Cairo Art Jameel launches: the platform supports the practice of traditional arts by providing designers with the tools and support to start or expand their businesses.</p>
<p>Andrea Bocelli Foundation – Community Jameel scholarship launched at Royal College of Music, London: Community Jameel joins forces with the famous tenor’s foundation to help talented students overcome barriers to access world-class music training.</p>
<p>J-PAL professors/founders Esther Duflo and Abhijit Banerjee awarded Nobel Prize for Economics.</p>
<p>TREE program with Save the Children and J-WEL established in Jordan. Jameel-Toyota Scholarship program celebrates 25th anniversary.</p>
<p>Community Jameel and Save the Children meeting at Davos: addresses technology's role in strengthening resilience to drought and famine, the round-table meeting was co-chaired by Fady Jameel, President, International of Community Jameel, and Kevin Watkins, Save the Children UK CEO.</p>
<p>The Jameel Prize marks its tenth anniversary with exhibition debut at Jameel Arts Center: the Jameel Prize 5 exhibition was inaugurated in Dubai by HE Noura Al Kaabi, UAE Minister of Culture and Knowledge Development, with Nicholas Coleridge CBE, Chairman of the V&amp;A, and Fady Jameel, President, Art Jameel.</p>
<p>The Jameel Arts Centre hosts an appreciation day for the builders who worked on the construction of the Center.</p>",en,,668243,"<p>The institute brings together expertise in data analytics, epidemiology, and economics to improve responses to disease outbreaks globally.</p>",image|image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/06/big-jidea-1.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-2.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-3.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-4.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-5.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-6.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-7.jpg|https://media.alj.com/app/uploads/2020/06/big-jidea-8.jpg,|||||||,|||||||,https://media.alj.com/app/uploads/2020/06/globe-jidea.jpg,big-image,https://media.alj.com/app/uploads/2020/06/feature-jidea.jpg,,01/01/2019,,cjameel,GB,J-IDEA,,,,1,1,"2020-06-29 10:22:34",publish,abdul-latif-jameel-institute-for-disease-and-emergency-analytics-j-idea-cofounded-by-community-jameel-and-imperial-college-london
65010,"2020 - MIT/Jameel Clinic discovers first new antibiotic using AI/Machine Learning genome techniques","<p>MIT/Jameel Clinic discovers first new antibiotic using AI/Machine Learning genome techniques: using a machine-learning algorithm, MIT researchers at the Jameel Clinic identified a powerful new antibiotic compound</p>
<p>Community Jameel and the International Rescue Committee join forces to combat the effects of covid-19 on refugees in Jordan: this collaboration will help tackle the Syrian refugee crisis ensuring those in Jordan have access to vital infection prevention and control information as well as lifesaving services</p>
<p>Fady Jameel is appointed to the Council for the Arts at MIT in recognition of his cultural philanthropy and leadership: the Council for the Arts at MIT is a catalyst for arts initiatives across the university</p>",en,,668244,"<p>In laboratory tests, the drug killed many of the world's most problematic disease-causing bacteria, including some strains that are resistant to all known antibiotics.</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/06/big-clinic-1.jpg|https://media.alj.com/app/uploads/2020/06/big-clinic-2.jpg|https://media.alj.com/app/uploads/2020/06/big-clinic-3.jpg|https://media.alj.com/app/uploads/2020/06/big-clinic-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/06/globe-clinic.jpg,big-image,https://media.alj.com/app/uploads/2020/06/feature-clinic.jpg,,01/01/2020,,cjameel,US,J-Clinic,,,,1,1,"2020-06-29 10:28:42",publish,mit-j-clinic-discovers-first-new-antibiotic-using-ai-machine-learning-genome-techniques
65337,"1945 -  Our commercial adventure begins . . .","<p>In 1945,  with the formation of the United Nations and massive reconstruction of the economies and infrastructures of Europe and Pacific countries arising out of the ashes of war – a new age was quickly dawning.</p>
<p>Our founder, the late Abdul Latif Jameel, saw an opportunity that was not only both commercial and entrepreneurial, but could also help develop the lives of his countrymen and so began his quest to meet the expanding need for consumer choice in personal transportation and opened his first automotive outlet - a single gas station in Jeddah, Saudi Arabia.</p>
<p>As Saudi Arabia and Japan established diplomatic relations after the War, he approached an emerging automotive manufacturer importing some four Toyota BJ series all-terrain vehicles to Saudi Arabia.  Abdul Latif Jameel saw that better personal transportation could connect and empower both businesses – and individuals – and so advance the economic development of society, and the lives of those around him.  This would be an age of global cooperation and optimism, of mass transport and communication.  A world powered by rapidly developing technologies and bursting with opportunities.</p>",en,,668294,"<p>In 1945, our founder, Abdul Latif Jameel, began his quest to meet the expanding need for consumer choice in personal transportation.</p>",image|image|image|image|image,https://media.alj.com/app/uploads/2020/06/Old-logo.jpg|https://media.alj.com/app/uploads/2020/06/big-story-3.jpg|https://media.alj.com/app/uploads/2020/06/big-story-2.jpg|https://media.alj.com/app/uploads/2020/06/big-story-1.jpg|https://media.alj.com/app/uploads/2019/09/BJ.jpg,||||,||||,https://media.alj.com/app/uploads/2020/06/globe-story-1.jpg,big-image,https://media.alj.com/app/uploads/2020/06/Old-logo.jpg,,01/01/1945,01/12/1945,alj,SA,"Abdul Latif Jameel",https://media.alj.com/app/uploads/2020/04/75_abdul_latif_jameel_logo_en.png,,,1,1,"2020-06-30 08:56:28",publish,the-story-begins-3
66517,"1955 - Abdul Latif Jameel appointed Toyota distributor for Saudi Arabia","<p>This heralds the start of a relationship that will continue to deepen in trust and mutual respect for many decades to come and bring reliable Japanese automotive technology to Saudi Arabia.</p>",en,,668466,"<p>As Toyota Motor looks to expand its operations in the Middle East, Abdul Latif Jameel is appointed Toyota distributor for Saudi Arabia.</p>",image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-toyota-1.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-2-4.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-3.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-4.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-5.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-6.jpg,|||||,|||||,https://media.alj.com/app/uploads/2020/07/globe-toyota-1.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-toyota-2-4.jpg,https://media.alj.com/app/uploads/2020/07/small-toyota.jpg,01/01/1955,,alj,JP,,,,,1,1,"2020-07-01 11:04:16",publish,abdul-latif-jameel-appointed-exclusive-toyota-distributor-for-saudi-arabia
66518,"1970 - The Abdul Latif Jameel story journey continues  . . .","<p>The journey continues . . .   Abdul Latif Jameel's automotive business goes from strength to strength, with new automotive showrooms being opened across Saudi Arabia with our partner, Toyota Motor Corporation.</p>
<p>In the 1970s, Toyota began researching drivers’ preferences in various markets and adjusting their exports accordingly.  Toyota's exports to the Middle East increased rapidly during the decade, with the regional market becoming the world's second biggest, after North America, by 1982.</p>",en,,668467,"<p>Abdul Latif Jameel's automotive business goes from strength to strength</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-story-continues-1.jpg|https://media.alj.com/app/uploads/2020/07/big-story-continues-2.jpg|https://media.alj.com/app/uploads/2020/07/big-story-continues-3.jpg|https://media.alj.com/app/uploads/2020/07/big-story-continues-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-story-continues.jpg,big-image,https://media.alj.com/app/uploads/2020/07/feature-story-continues.jpg,,01/01/1970,,alj,SA,,,,,1,1,"2020-07-01 11:07:23",publish,the-journey-continues
66519,"1979 - Abdul Latif Jameel establishes its consumer products business in Saudi Arabia","<p>Abdul Latif Jameel establishes its consumer products business (Abdul Latif Jameel Electronics) in Saudi Arabia: supplying comprehensive, quality products and services for Saudi Arabian consumers as a trusted partner for some of the world’s leading consumer electronics brands, consumer durables, and commercial applications.</p>
<p>Financial Services business (Abdul Latif Jameel Finance) launched in Saudi Arabia to support Toyota sales.</p>",en,,668468,"<p>Abdul Latif Jameel Electronics launched bringing the best of the World's consumer tech. and home appliances to Saudi Arabia</p>",image|image|image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-consumer-1.jpg|https://media.alj.com/app/uploads/2020/07/big-consumer-2.jpg|https://media.alj.com/app/uploads/2020/07/big-consumer-3.jpg|https://media.alj.com/app/uploads/2020/07/AlNadwa_Newspaper_ALJ_Toyota_Crown_MohAli_Klay_Ad_26_November_1979.jpg|https://media.alj.com/app/uploads/2020/07/Okadh_Newspaper_ALJ_MAN_Ad_14_February_1979.jpg|https://media.alj.com/app/uploads/2020/07/Okadh_Newspaper_ALJ_Toyota_Genuine_Parts_Ad_16_March_1979.jpg|https://media.alj.com/app/uploads/2020/07/Unkown_Newspaper_ALJ_Kubota_Tractors_Ad_17_November_1979.jpg|https://media.alj.com/app/uploads/2020/07/Unkown_Newspaper_ALJ_Toyota_Corola_Sales_Every_Half_an_Hour_Ad_1979.jpg|https://media.alj.com/app/uploads/2020/07/Unkown_Newspaper_ALJ_Toyota_Crown_Promotion_Ad_14_February_1979.jpg,||||||||,||||||||,https://media.alj.com/app/uploads/2020/07/globe-consumer.jpg,big-image,https://media.alj.com/app/uploads/2020/07/1979-Abdul-Latif-Jameel-established-consumer-products-business-in-Saudi-Arabia.jpg,,01/01/1979,,alj,SA,,,,,1,1,"2020-07-01 11:13:54",publish,abdul-latif-jameel-established-consumer-products-business-in-saudi-arabia
66520,"1981 - Abdul Latif Jameel Outdoor Advertising launched in Saudi Arabia","<p>Abdul Latif Jameel established a major outdoor advertising business (Abdul Latif Jameel Outdoor Advertising) in Saudi Arabia to support Toyota vehicle sales</p>",en,,668469,"<p>Abdul Latif Jameel established an outdoor advertising business in Saudi Arabia to support Toyota vehicle sales</p>",image|image|image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-outdoor-1.jpg|https://media.alj.com/app/uploads/2020/07/big-outdoor-2.jpg|https://media.alj.com/app/uploads/2020/07/AlJazeera_Newspaper_ALJ_Toyota_One_Million_Saudi_Riyal_Prizes_Announcement_25_years_Anniversary_Celebration_Ad_15_August_1981-.jpg|https://media.alj.com/app/uploads/2020/07/AlMadina_Newspaper_ALJ_Toyota_Buy_Cressida__Win_Million_Riyal_Competition_Ad_11_May_1981.jpg|https://media.alj.com/app/uploads/2020/07/AlNadwa_Newspaper_ALJ_Buy_Toyota_Cressida_and_be_Millionaire_Ad_16_April_1981.jpg|https://media.alj.com/app/uploads/2020/07/Okadh_Newspaper_ALJ_17000_Riyal_Prizes_In_Riyadh_Motor_Show_Ad_10_March_1981-1.jpg|https://media.alj.com/app/uploads/2020/07/Okadh_Newspaper_ALJ_kubota_Generators_Ad_3_August_1981.jpg|https://media.alj.com/app/uploads/2020/07/Okadh_Newspaper_ALJ_kubota_Generators_Ad_5_August_1981.jpg|https://media.alj.com/app/uploads/2020/07/big-outdoor-3.jpg,||||||||,||||||||,https://media.alj.com/app/uploads/2020/07/globe-outdoor.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-outdoor-1.jpg,https://media.alj.com/app/uploads/2020/07/small-outdoor.jpg,01/01/1981,,alj,SA,,,,,1,1,"2020-07-01 11:16:54",publish,abdul-latif-jameel-established-outdoor-advertising-business-in-saudi-arabia
66521,"1989 - Abdul Latif Jameel launches Lexus in Saudi Arabia","<p>Abdul Latif Jameel launches Lexus - Toyota's new luxury automotive brand - in Saudi Arabia, distributing and retailing Lexus passenger vehicles to the Saudi public for the first time.</p>",en,,668470,"<p>Abdul Latif Jameel brings a touch of luxury motoring to Saudi Arabian motorists with the new brand</p>",image|image,https://media.alj.com/app/uploads/2020/07/big-lexus.jpg|https://media.alj.com/app/uploads/2020/07/big-lexus-2.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-lexus.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-lexus.jpg,https://media.alj.com/app/uploads/2020/07/small-lexus.jpg,01/01/1989,,alj,SA,,,,,1,1,"2020-07-01 11:19:52",publish,abdul-latif-jameel-launches-lexus-brand-in-saudi-arabia
66522,"1990 - Abdul Latif Jameel automotive accessories & vehicle conversion business established","<p>Abdul Latif Jameel established a new automotive accessories and vehicle conversion business in Saudi Arabia to enable our customers to personalize their vehicles and enhance their enjoyment even further.</p>",en,,668471,"<p>New accessories &amp; vehicle conversion business offers the ability to personalize Toyota and Lexus vehicles</p>",image,https://media.alj.com/app/uploads/2020/07/big-automotive.jpg,,,https://media.alj.com/app/uploads/2020/07/globe-automotive.jpg,big-image,https://media.alj.com/app/uploads/2020/07/1990-Abdul-Latif-Jameel-automotive-accessories-vehicle-conversion-business-established.jpg,,01/01/1990,,alj,SA,,,,,1,1,"2020-07-01 11:22:12",publish,abdul-latif-jameel-automotive-accessories-vehicle-conversion-business-established
66523,"1993 - Abdul Latif Jameel launches Toyota distributorship in Algeria","<p>Following the passing of the late Abdul Latif Jameel, Mohammed Abdul Latif Jameel assumes the leadership role in the company, as the President and CEO.</p>
<p>In the same year, Abdul Latif Jameel launches a Toyota distributorship in Algeria.</p>",en,,668472,"<p>The launch expands Abdul Latif Jameel's growing presence in the MENA region</p>",image|image,https://media.alj.com/app/uploads/2020/07/big-algeria-toyota-1.jpg|https://media.alj.com/app/uploads/2020/07/big-algeria-toyota-2.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-algeria-toyota.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-algeria-toyota-1.jpg,https://media.alj.com/app/uploads/2020/07/big-algeria-toyota-1.jpg,01/01/1993,,alj,DZ,,,,,1,1,"2020-07-01 11:27:23",publish,abdul-latif-jameel-launches-toyota-distributorship-in-algeria
66524,"1995 - Abdul Latif Jameel launches Toyota distributorship in Morocco","<p>Abdul Latif Jameel launches Toyota distributorship in Morocco, establishing a wide national network for the country's varied environments</p>",en,,668473,"<p>The launch establishes a wide national network of vehicle sales and service for the country's varied environments</p>",image|image,https://media.alj.com/app/uploads/2020/07/big-toyota-morocco-1.jpg|https://media.alj.com/app/uploads/2020/07/big-toyota-morocco-2.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-toyota-morocco.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-toyota-morocco-1.jpg,,01/01/1995,,alj,MA,,,,,1,1,"2020-07-01 11:30:20",publish,abdul-latif-jameel-launches-toyota-distributorship-in-morocco
66525,"1996 - Abdul Latif Jameel General Trading Co. established in Japan","<p>Abdul Latif Jameel establishes the Abdul Latif Jameel General Trading Co. in Tokyo Japan as a center point to facilitate and grow trade and business alliances between Asia and the MENAT region.</p>",en,,668474,"<p>New center for international trade established in Tokyo, Japan</p>",image|image,https://media.alj.com/app/uploads/2020/07/big-general-trading-japan-1-1.jpg|https://media.alj.com/app/uploads/2020/07/big-general-trading-japan-2.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-general-trading-japan.jpg,big-image,https://media.alj.com/app/uploads/2020/07/globe-general-trading-japan.jpg,https://media.alj.com/app/uploads/2020/07/small-general-trading-japan.jpg,01/01/1996,,alj,JP,,,,,1,1,"2020-07-01 11:32:54",publish,abdul-latif-jameel-general-trading-co-established-in-japan
